X,Y,OBJECTID,TRADE_NAME,LICENCE_NUMBER,licence_status,ISSUED_DATE,Covers_FROM,Covers_TO,LICENCE_TYPE_NAME,naics_description,trade_description,MailingAddress,gislink,legal_id,AMOUNT,CIVIC_UNIT,CIVIC_HOUSE,CIVIC_STREET,CIVIC_ADDRESS,Neighbourhood
474353.7869,5363293.0708,62,MOSS HOUSE APTS,00028603,APPROVED,20240116,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"1290 RUFFELS RD
PARKSVILLE BC  V9P 2B6",04295057,1920020328171204690000,180,,1057,MOSS ST,"1057 MOSS ST
VICTORIA BC  V8V 4P2",ROCKLAND
474353.7869,5363293.0708,63,MOSS HOUSE APTS,00028604,APPROVED,20240116,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"1290 RUFFELS RD
PARKSVILLE BC  V9P 2B6",04295057,1920020328171204690000,22,,1057,MOSS ST,"1057 MOSS ST
VICTORIA BC  V8V 4P2",ROCKLAND
473119.2341,5364855.2997,64,CREATURES GREAT AND SMALL 2010,22145,APPROVED,20231229,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"3-770 BAY ST
VICTORIA BC  V8T 5E4",09699007,729920020725100105960000,100,3,770,BAY ST,"3-770 BAY ST
VICTORIA BC  V8T 5E4",BURNSIDE
475128.5993,5365928.5985,65,MOBILINQ,00028314,APPROVED,20240110,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"6456 121A ST
SURREY BC  V3W 3R1",V06001008,29997C141119114000340000,100,K3,1644,HILLSIDE AVE,"K3-1644 HILLSIDE AVE
VICTORIA BC  V8T 2C5",OAKLANDS
473129.6472,5363693.1864,66,FAMILY EYECARE CENTRE,22423,APPROVED,20231204,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"749 YATES ST
VICTORIA BC  V8W 1L6",01022008,1920020328154901830000,100,,749,YATES ST,"749 YATES ST
VICTORIA BC  V8W 1L6",DOWNTOWN
473129.6472,5363693.1864,67,FAMILY EYECARE CENTRE,22424,APPROVED,20240229,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"749 YATES ST
VICTORIA BC  V8W 1L6",01022008,1920020328154901830000,100,,749,YATES ST,"749 YATES ST
VICTORIA BC  V8W 1L6",DOWNTOWN
473124.7051,5364638.9826,68,BLANSHARD INN & SUITES,22611,APPROVED,20240408,20240101,20241231,TRANSIENT ACCOMMODATION - HOTEL,Accommodation & food services / Accommodation services / Traveller accommodation,TRANSIENT ACCOMMODATION - HOTEL,"760 QUEENS AVE
VICTORIA BC  V8T 1M3",01010008,1920020328154733590000,535,,760,QUEENS AVE,"760 QUEENS AVE
VICTORIA BC  V8T 1M3",BURNSIDE
472794.2201,5363452.2753,69,VAN ISLE HOME CARE,00038569,APPROVED,20240117,20240101,20241231,PERSONAL SERVICES - GENERAL,Other services (exc. Public administration) / Personal & laundry services / Other personal services,PERSONAL SERVICES - GENERAL,"309 599 PANDORA AVE
VICTORIA BC V8W 1N5",01034006,035420020916104342070000,100,203,606,COURTNEY ST,"203-606 COURTNEY ST
VICTORIA BC  V8W 1B6",DOWNTOWN
472668.0374,5365444.1219,70,ARBUTUS INN,22790,APPROVED,20231201,20240101,20241231,TRANSIENT ACCOMMODATION - HOTEL,Accommodation & food services / Accommodation services / Traveller accommodation,TRANSIENT ACCOMMODATION - HOTEL,"2898 DOUGLAS ST
VICTORIA BC  V8T 4M9",10729022,207720021003131734320000,360,,2898,DOUGLAS ST,"2898 DOUGLAS ST
VICTORIA BC  V8T 4M9",BURNSIDE
472668.0374,5365444.1219,71,ARBUTUS INN,22791,APPROVED,20231201,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Other services (exc. Public administration) / Personal & laundry services / Dry cleaning & laundry services,WASHERS OR  DRYERS - VARIOUS,"2898 DOUGLAS ST
VICTORIA BC  V8T 4M9",10729022,207720021003131734320000,33,,2898,DOUGLAS ST,"2898 DOUGLAS ST
VICTORIA BC  V8T 4M9",BURNSIDE
472861.7391,5363541.7149,72,GOLD HAIR LOUNGE,00028973,APPROVED,20240212,20240101,20241231,PERSONAL SERVICES - HAIRDRESSER / BARBER,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HAIRDRESSER / BARBER,"1004 BROAD ST
VICTORIA BC  V8W 1Z9",01037004,079420020919153818960000,100,,1004,BROAD ST,"1004 BROAD ST
VICTORIA BC  V8W 1Z9",DOWNTOWN
474462.4741,5364625.2855,73,DR. TODD LEVINS N.D.,00028294,APPROVED,20240319,20240101,20241231,PROFESSIONAL - MEDICAL,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - MEDICAL,"1275 BAY ST
VICTORIA BC  V8T 1S8",07469003,707420020722081022260000,100,,1275,BAY ST,"1275 BAY ST
VICTORIA BC  V8T 1S8",FERNWOOD
473539.7277,5363605.4158,74,BOSLEY PET FOOD PLUS,00030368,APPROVED,20240111,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"110A-911 YATES ST
VICTORIA BC  V8V 4X3",01525020,764920020801113142670000,100,110A,911,YATES ST,"110A-911 YATES ST
VICTORIA BC  V8V 4X3",DOWNTOWN
471431.0614,5364239.4888,75,MOTOR CITY MECHANICS,00038127,APPROVED,20240115,20240101,20241231,AUTOMOTIVE - BODY / SERVICE / REPAIR,Other services (exc. Public administration) / Repair & maintenance / Automotive r&m,AUTOMOTIVE - BODY / SERVICE / REPAIR,"402 ESQUIMALT RD
VICTORIA BC  V9A 3L1",12799005,1920020328213514160000,100,,402,ESQUIMALT RD,"402 ESQUIMALT RD
VICTORIA BC  V9A 3L1",VICTORIA WEST
473653.7062,5362767.0577,76,PARK ROYAL MANOR APARTMENTS,24016,APPROVED,20240102,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O GARRY BARSALOU
526 ST CHARLES ST
VICTORIA BC V8S 3N7",03197039,1920020328163759670000,515,,1060,PAKINGTON ST,"1060 PAKINGTON ST
VICTORIA BC  V8V 3A1",FAIRFIELD
473653.7062,5362767.0577,77,PARK ROYAL MANOR APARTMENTS,24017,APPROVED,20240102,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Other services (exc. Public administration) / Personal & laundry services / Dry cleaning & laundry services,WASHERS OR  DRYERS - VARIOUS,"C/O GARRY BARSALOU
526 ST CHARLES ST
VICTORIA BC V8S 3N7",03197039,1920020328163759670000,44,,1060,PAKINGTON ST,"1060 PAKINGTON ST
VICTORIA BC  V8V 3A1",FAIRFIELD
472758.1864,5363864.0457,78,SYNERGY / SOAPX,24108,APPROVED,20240123,20240101,20241231,BUSINESS SERVICES - CONSULTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Mgmt., scientific & technical consulting serv",BUSINESS SERVICES - CONSULTANT,"300-569 JOHNSON ST
VICTORIA BC  V8W 1M2",01062031,09957C190308130422858118,100,300,569,JOHNSON ST,"300-569 JOHNSON ST
VICTORIA BC  V8W 1M2",DOWNTOWN
472758.1864,5363864.0457,79,SYNERGY / SOAPX,24108,APPROVED,20240123,20240101,20241231,BUSINESS SERVICES - CONSULTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Mgmt., scientific & technical consulting serv",BUSINESS SERVICES - CONSULTANT,"300-569 JOHNSON ST
VICTORIA BC  V8W 1M2",01062031,171720020930092831260000,100,,569,JOHNSON ST,"569 JOHNSON ST
VICTORIA BC  V8W 1M2",DOWNTOWN
473011.5168,5363490.3851,80,TESSERACT 2.0 COMPUTING,24173,APPROVED,20240110,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"G-11 1001 DOUGLAS ST
VICTORIA BC  V8W 2C5",01024035,736920020726092724510000,100,G-11,1001,DOUGLAS ST,"G-11-1001 DOUGLAS ST
VICTORIA BC  V8W 2C5",DOWNTOWN
475035.4079,5365648.3544,81,RESPIRATORY HOMECARE SOLUTIONS,00028863,APPROVED,20231214,20240101,20241231,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,Health care & social assistance / Ambulatory health care services / Home health care services,PERSONAL SERVICES - MEDICAL SERVICE / SUPPLIES,"SUITE N260  6815-8TH STREET NE
CALGARY AB  T2E 7H7",08603001,83584C180319091501140324,100,204,1537,HILLSIDE AVE,"204-1537 HILLSIDE AVE
VICTORIA BC  V8T 4Y2",OAKLANDS
473210.262,5363492.7535,82,FRILLY LILLY,24239,APPROVED,20240130,20240101,20241231,PERSONAL SERVICES - HAIRDRESSER / BARBER,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HAIRDRESSER / BARBER,"811 FORT ST
VICTORIA BC  V8W 1H6",01004001,159720020927141326350000,100,,811,FORT ST,"811 FORT ST
VICTORIA BC  V8W 1H6",DOWNTOWN
475272.5754,5365766.5052,83,VI BANKING,00032794,APPROVED,20231129,20240101,20241231,AUTOMATIC VENDING MACHINES - VARIOUS,Retail trade / Non-store retailers / Vending machine operators,AUTOMATIC VENDING MACHINES - VARIOUS,"ATTN FARM
A-3055 SCOTT ST
VICTORIA BC  V8R 4J9",08601024,1920020328202250890000,30,,3055,SCOTT ST,"3055 SCOTT ST
VICTORIA BC  V8R 4J9",OAKLANDS
472782.3878,5363917.2485,84,KUTCHIES,00031993,APPROVED,20231221,20240101,20241231,CANNABIS - RELATED (NO CANNABIS ONSITE),Retail trade / Misc. store retailers,CANNABIS - RELATED (NO CANNABIS ONSITE),"574 JOHNSON ST
VICTORIA BC  V8W 1M3",01061009,796020021128085032230000,100,,574,JOHNSON ST,"574 JOHNSON ST
VICTORIA BC  V8W 1M3",DOWNTOWN
472227.0184,5364752.6416,85,MOON UNDER WATER BREWPUB,25208,APPROVED,20240529,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"350 BAY ST
VICTORIA BC  V8T 1P7",V07181011,17065C100407083437820000,200,,350,BAY ST,"350 BAY ST
VICTORIA BC  V8T 1P7",BURNSIDE
472227.0184,5364752.6416,86,MOON UNDER WATER BREWPUB,25209,APPROVED,20240529,20240101,20241231,RETAIL-LIQUOR - GENERAL,"Retail trade / Food & beverage stores / Beer, wine & liquor stores",RETAIL-LIQUOR - GENERAL,"350 BAY ST
VICTORIA BC  V8T 1P7",V07181011,17065C100407083437820000,280,,350,BAY ST,"350 BAY ST
VICTORIA BC  V8T 1P7",BURNSIDE
472173.2574,5365727.1416,87,0948362 BC LTD,25083,APPROVED,20231204,20240101,20241231,AUTOMOTIVE - BODY / SERVICE / REPAIR,Other services (exc. Public administration) / Repair & maintenance / Automotive r&m,AUTOMOTIVE - BODY / SERVICE / REPAIR,"PRANCING HORSE AUTO BODY AND PAINT
492 CECELIA RD
VICTORIA BC  V8T 4T5",10744010,1920020328211128800000,100,,492,CECELIA RD,"492 CECELIA RD
VICTORIA BC  V8T 4T5",BURNSIDE
472170.953,5364756.9914,88,WALLACE INDUSTRIAL SERVICES,00033454,APPROVED,20240103,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"A-341 JOHN ST
VICTORIA  V8T 1T2",10718001,1920020328210408960000,100,,341,JOHN ST,"341 JOHN ST
VICTORIA BC  V8T 1T2",BURNSIDE
472952.9085,5365341.3081,89,ODYSSEY 24HR GYM,00028475,APPROVED,20240417,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"612 TERCEL COURT
MILL BAY BC V0R 2P4",09692024,1920020328210102260000,100,,2840,NANAIMO ST,"2840 NANAIMO ST
VICTORIA BC  V8T 4W9",BURNSIDE
472716.2453,5363944.6017,90,THE DRAKE RESTAURANT,00028100,APPROVED,20240222,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"517 PANDORA AVE
VICTORIA BC  V8W 1N5",01061002,608C20060206160104070000,200,,517,PANDORA AVE,"517 PANDORA AVE
VICTORIA BC  V8W 1N5",DOWNTOWN
472404.5816,5362636.7744,91,SUBWAY,6044,APPROVED,20231215,20240101,20241231,RESTAURANT - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - GENERAL,"150-239 MENZIES ST
VICTORIA BC  V8V 2G6",02143021,1920020328162214180000,100,,239,MENZIES ST,"239 MENZIES ST
VICTORIA BC  V8V 2G6",JAMES BAY
472794.2201,5363452.2753,92,SANDWICH CORNER CAFE,00026171,APPROVED,20231204,20240101,20241231,RESTAURANT - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - GENERAL,"610 COURTNEY ST
VICTORIA BC  V8W 1B6",01034006,188320021001142734040000,100,,610,COURTNEY ST,"610 COURTNEY ST
VICTORIA BC  V8W 1B6",DOWNTOWN
475541.0219,5364049.3587,93,QV COFFEE HOUSE,00025899,APPROVED,20240115,20240101,20241231,RESTAURANT - COFFEE BAR,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - COFFEE BAR,"1769 FORT ST
VICTORIA BC  V8R 1J3",06387005,1920020328180013010000,100,,1769,FORT ST,"1769 FORT ST
VICTORIA BC  V8R 1J3",SOUTH JUBILEE
473153.1794,5363502.3089,94,PRISM IMAGING,00026076,APPROVED,20231204,20240101,20241231,VISUAL GRAPHIC SERVICES - GENERAL,Information & cultural industries / Other information services / Other information services,PHOTOGRAPHIC SERVICES - GENERAL,"791 FORT ST
VICTORIA BC  V8W 1G9",01024012,195920021002084254430000,100,,791,FORT ST,"791 FORT ST
VICTORIA BC  V8W 1G9",DOWNTOWN
472237.2032,5363224.4518,95,GATSBY MANSION,00026733,APPROVED,20231128,20240101,20241231,TRANSIENT ACCOMMODATION - HOTEL,Accommodation & food services / Accommodation services / Traveller accommodation,TRANSIENT ACCOMMODATION - HOTEL,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,1920020328161334710000,175,,309,BELLEVILLE ST,"309 BELLEVILLE ST
VICTORIA BC  V8V 1X2",JAMES BAY
472237.2032,5363224.4518,96,HUNTERS BAR & GRILL,00026731,APPROVED,20231128,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,695620020718102308850000,200,,330,QUEBEC ST,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",JAMES BAY
472237.2032,5363224.4518,97,HUNTINGDON MANOR,00026727,APPROVED,20240118,20240101,20241231,LIQUOR PRIMARY OUTSIDE AREA W/PER SEAT CHARGE - GENERAL,Accommodation & food services / Accommodation services / Traveller accommodation,LIQUOR PRIMARY OUTSIDE AREA W/PER SEAT CHARGE - GENERAL,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,695620020718102308850000,660,,330,QUEBEC ST,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",JAMES BAY
472237.2032,5363224.4518,98,HUNTINGDON MANOR,00026730,APPROVED,20240118,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Accommodation & food services / Accommodation services / Traveller accommodation,WASHERS OR  DRYERS - VARIOUS,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,695620020718102308850000,44,,330,QUEBEC ST,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",JAMES BAY
472237.2032,5363224.4518,99,HUNTINGDON MANOR,00026740,APPROVED,20240118,20240101,20241231,AUTOMATIC VENDING MACHINES - VARIOUS,Accommodation & food services / Accommodation services / Traveller accommodation,AUTOMATIC VENDING MACHINES - VARIOUS,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,695620020718102308850000,30,,330,QUEBEC ST,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",JAMES BAY
472237.2032,5363224.4518,100,HUNTINGDON MANOR,00026741,APPROVED,20240118,20240101,20241231,TRANSIENT ACCOMMODATION - HOTEL,Accommodation & food services / Accommodation services / Traveller accommodation,TRANSIENT ACCOMMODATION - HOTEL,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,695620020718102308850000,675,,330,QUEBEC ST,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",JAMES BAY
472237.2032,5363224.4518,101,PENDRAY RESTAURANT,00026735,APPROVED,20240118,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",02117020,695620020718102308850000,200,,330,QUEBEC ST,"330 QUEBEC ST
VICTORIA BC  V8V 1W3",JAMES BAY
475347.6768,5365068.6045,102,HILLSIDE VETERINARY HOSPITAL,00039601,APPROVED,20240227,20240101,20241231,BUSINESS SERVICES - PET CARE,Other services (exc. Public administration) / Personal & laundry services / Other personal services,BUSINESS SERVICES - PET CARE,"1700 KINGS RD
VICTORIA BC  V8R 2P1",08561053,1920020328200727350000,100,,1700,KINGS RD,"1700 KINGS RD
VICTORIA BC  V8R 2P1",NORTH JUBILEE
472636.7844,5364953.7675,103,WHEELIES MOTORCYCLES,00026764,APPROVED,20231129,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"2620 ROCK BAY AVE
VICTORIA BC  V8T 4R7",V07131021,41304C180730083502510929,200,,2620,ROCK BAY AVE,"2620 ROCK BAY AVE
VICTORIA BC  V8T 4R7",BURNSIDE
472636.7844,5364953.7675,104,WHEELIES MOTORCYCLES,00026765,APPROVED,20231129,20240101,20241231,RETAIL - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RETAIL - GENERAL,"2620 ROCK BAY AVE
VICTORIA BC  V8T 4R7",V07131021,41304C180730083502510929,100,,2620,ROCK BAY AVE,"2620 ROCK BAY AVE
VICTORIA BC  V8T 4R7",BURNSIDE
472636.7844,5364953.7675,105,WHEELIES MOTORCYCLES,00047428,APPROVED,20240724,20240710,20241231,BUSINESS SERVICES - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,BUSINESS SERVICES - GENERAL,"2620 ROCK BAY AVE
VICTORIA BC  V8T 4R7",V07131021,41304C180730083502510929,100,,2620,ROCK BAY AVE,"2620 ROCK BAY AVE
VICTORIA BC  V8T 4R7",BURNSIDE
472785.3302,5364851.3433,106,VICTORIA MARTIAL ARTS,00026989,APPROVED,20240110,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"12-2669 SHELBOURNE ST
VICTORIA BC  V8R 4M1",10706012,08330C080626102456780000,100,,630,BAY ST,"630 BAY ST
VICTORIA BC  V8T 4P7",BURNSIDE
471841.7299,5363254.4037,107,IL COVO TRATTORIA,00027695,APPROVED,20231214,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"5054 CATALINA TERR
VICTORIA BC  V8Y 2A5",02113002,1920020328161210110000,200,,106,SUPERIOR ST,"106 SUPERIOR ST
VICTORIA BC  V8V 1T1",JAMES BAY
473827.4212,5363341.1157,108,1001207 BC LTD,00040359,APPROVED,20240117,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1023 COOK ST
VICTORIA BC  V8V 3Z6",03213001,159720020927161625950000,100,,1023,COOK ST,"1023 COOK ST
VICTORIA BC  V8V 3Z6",FAIRFIELD
473605.4805,5363323.6294,109,1013 HOLDINGS LTD,00032626,APPROVED,20231218,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"1010 BEAUMONT DR
NORTH VANCOUVER BC  V7R 1P9",03208020,1920020328164210980000,110,,1003,VANCOUVER ST,"1003 VANCOUVER ST
VICTORIA BC  V8V 3V9",FAIRFIELD
473605.4805,5363323.6294,110,1013 HOLDINGS LTD,00032627,APPROVED,20231218,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"1010 BEAUMONT DR
NORTH VANCOUVER BC  V7R 1P9",03208020,1920020328164210980000,22,,1003,VANCOUVER ST,"1003 VANCOUVER ST
VICTORIA BC  V8V 3V9",FAIRFIELD
471827.5917,5364485.7827,111,BROWNS CRAFTHOUSE VIC WEST,00037340,APPROVED,20240104,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"100-184 WILSON ST
VICTORIA BC  V9A 7N6",13088002,079420020919092233820000,200,100,184,WILSON ST,"100-184 WILSON ST
VICTORIA BC  V9A 7N6",VICTORIA WEST
473824.3957,5363323.0826,112,THE CHARLESWORTH APARTMENTS,00043947,APPROVED,20231122,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"200-101 ISLAND HIGHWAY
VICTORIA BC  V9B 1E8",03213012,1920020328164358510000,425,,1015,COOK ST,"1015 COOK ST
VICTORIA BC  V8V 3Z6",FAIRFIELD
473894.2869,5363873.7405,113,STANDARD PIZZA,00028709,APPROVED,20240208,20240101,20241231,RESTAURANT - TAKE OUT FOOD,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - TAKE OUT FOOD,"B-1515 COOK ST
VICTORIA BC  V8T 5E5",07488007,852620020821140010880000,100,B,1515,COOK ST,"B-1515 COOK ST
VICTORIA BC  V8T 5E5",FERNWOOD
475887.103,5364280.4874,114,1017852 BC LTD,00029434,APPROVED,20231129,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"14007 16TH AVE
SURREY BC  V4A 1P9",06391003,1920020328181704730000,270,,1960,LEE AVE,"1960 LEE AVE
VICTORIA BC  V8R 4W8",SOUTH JUBILEE
475887.103,5364280.4874,115,1017852 BC LTD,00029435,APPROVED,20231129,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Real estate & rental & leasing / Real estate / Lessors of real estate,WASHERS OR  DRYERS - VARIOUS,"14007 16TH AVE
SURREY BC  V4A 1P9",06391003,1920020328181704730000,44,,1960,LEE AVE,"1960 LEE AVE
VICTORIA BC  V8R 4W8",SOUTH JUBILEE
475845.3906,5363723.0235,116,LITTLE SKEWER BAR,00028670,APPROVED,20240216,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"1871 OAK BAY AVE
VICTORIA BC  V8R 1C6",06376002,673620020715093202240000,200,,1871,OAK BAY AVE,"1871 OAK BAY AVE
VICTORIA BC  V8R 1C6",GONZALES
